date,url
10/13/2020 23:47,https://www.thedailystar.net/city/news/no-compromise-security-safety-airports-mahbub-ali-1977701
10/15/2020 23:29,https://bangladeshpost.net/posts/two-killed-in-naogaon-road-crash-44759
10/16/2020 0:15,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/16/businessman-falls-to-his-death-in-gulshan
10/16/2020 0:15,https://unb.com.bd/category/Bangladesh/four-day-old-child-dies-after-falling-from-mothers-lap/59025
10/16/2020 22:01,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/16/boy-killed-in-dhaka-road-accident-locals-stage-demonstrations
10/16/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/10/16/4-killed-2-critically-injured-as-train-rams-car-in-jessore
10/16/2020 22:01,https://www.thedailystar.net/opinion/the-overton-window/news/blame-the-cops-or-blame-the-system-1979301
10/16/2020 22:01,https://www.bangladeshpost.net/posts/two-killed-in-naogaon-road-crash-44759
10/16/2020 23:29,https://www.dhakatribune.com/bangladesh/nation/2020/10/16/2-hacked-to-death-in-jessore
10/17/2020 22:02,https://www.dhakatribune.com/bangladesh/nation/2020/10/17/5-killed-in-road-accidents-2-2-2
10/17/2020 22:02,https://www.thedailystar.net/opinion/magic-madness/news/death-penalty-minus-political-will-stop-rape-just-good-optics-1979785
10/17/2020 22:02,https://bangladeshpost.net/posts/8-killed-30-injured-in-india-road-crash-44886
10/17/2020 22:02,https://unb.com.bd/category/World/9-die-in-india-road-crash/59082
10/18/2020 23:13,https://unb.com.bd/category/Bangladesh/father-son-killed-in-road-crash-in-city/59159
10/18/2020 23:13,https://www.dhakatribune.com/opinion/op-ed/2020/10/19/op-ed-capital-markets-cannot-follow-one-way-traffic
10/18/2020 23:23,https://www.dhakatribune.com/bangladesh/foreign-affairs/2020/10/18/modi-invited-to-celebrations-of-50-years-of-bangladesh-s-independence-next-year
10/18/2020 23:23,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/19/father-son-die-in-motorcycle-accident
10/18/2020 23:23,https://unb.com.bd/category/Bangladesh/two-siblings-among-three-killed-by-train-in-netrakona/59114
10/19/2020 22:01,https://www.dhakatribune.com/bangladesh/2020/10/19/attack-on-anti-rape-rally-leftists-announce-nationwide-blockade
10/19/2020 22:03,http://www.theindependentbd.com/post/254891
10/20/2020 22:01,https://www.dhakatribune.com/bangladesh/nation/2020/10/20/3-killed-in-habiganj-road-accident-2-2
10/20/2020 22:01,https://www.thedailystar.net/backpage/news/pm-condoles-mca-hamidurs-death-1981537
10/21/2020 23:04,https://www.dhakatribune.com/bangladesh/2020/10/21/bangladesh-s-roads-remain-perilous-as-37-170-killed-in-5-years
10/21/2020 23:04,https://www.dhakatribune.com/bangladesh/dhaka/2020/10/21/traffic-sergeant-killed-in-city-road-crash
10/21/2020 23:04,http://m.theindependentbd.com/post/254987
10/21/2020 23:10,https://www.dhakatribune.com/bangladesh/nation/2020/10/21/recipe-for-disaster-cooking-gas-cylinders-used-at-auto-refill-stations-in-khagrachhari
10/21/2020 23:10,https://www.dhakatribune.com/bangladesh/nation/2020/10/21/hill-cutting-in-cox-s-bazar-2-workers-killed-in-landslide
10/21/2020 23:18,https://www.thedailystar.net/frontpage/news/news-analysis-promises-legislature-1982097
10/22/2020 22:01,http://www.unb.com.bd/category/Bangladesh/3-killed-in-manikganj-road-crash/59343
10/22/2020 22:01,https://www.dhakatribune.com/accident/2020/10/22/3-killed-in-manikganj-road-accident-2
